Ältere Beamte des Bildungsministeriums erkennen an , dass die Institute eine wichtige Rolle bei der Förderung der Alphabetisierung in asiatischen Sprachen spielen , sie geben zu , dass sie Bedenken hinsichtlich des Einflusses Chinas auf den Inhalt des Programms haben . 	19:20	/people /people/ethnicity
Ältere Beamte des Bildungsministeriums erkennen an , dass die Institute eine wichtige Rolle bei der Förderung der Alphabetisierung in asiatischen Sprachen spielen , sie geben zu , dass sie Bedenken hinsichtlich des Einflusses Chinas auf den Inhalt des Programms haben . 	33:34	/government /government/government /location /location/country
Im Champion Programm sollen den Flüchtlingen soziale Netzwerke aufgebaut werden . 	1:3	/organization
Lucinda Boddy und Patsey Gibson wurden schwer verletzt . 	0:2	/person
Lucinda Boddy und Patsey Gibson wurden schwer verletzt . 	3:5	/person
Ruth Stein : Leo Putz . 	0:2	/person
Ruth Stein : Leo Putz . 	3:5	/person /person/athlete
Elena Rey : Burgenführer Pfalz . 	0:2	/person
Elena Rey : Burgenführer Pfalz . 	3:5	/written_work
Laut Kristek trägt die Beziehung der Gesellschaft zum Mobiltelefon die Anzeichen eines Kults , beziehungsweise sogar einer pathologischen Abhängigkeit . 	1:2	/person
Er begleitete Cook nicht auf seiner dritten Reise , sondern bekam im April 1776 das Kommando über das Schiff Lyon und wurde zur Baffin Bay an der Ostküste Kanadas geschickt . 	2:3	/person
Er begleitete Cook nicht auf seiner dritten Reise , sondern bekam im April 1776 das Kommando über das Schiff Lyon und wurde zur Baffin Bay an der Ostküste Kanadas geschickt . 	6:8	/event
Er begleitete Cook nicht auf seiner dritten Reise , sondern bekam im April 1776 das Kommando über das Schiff Lyon und wurde zur Baffin Bay an der Ostküste Kanadas geschickt . 	12:14	/event
Er begleitete Cook nicht auf seiner dritten Reise , sondern bekam im April 1776 das Kommando über das Schiff Lyon und wurde zur Baffin Bay an der Ostküste Kanadas geschickt . 	19:20	/product /product/ship
Er begleitete Cook nicht auf seiner dritten Reise , sondern bekam im April 1776 das Kommando über das Schiff Lyon und wurde zur Baffin Bay an der Ostküste Kanadas geschickt . 	23:25	/location /location/body_of_water
Er begleitete Cook nicht auf seiner dritten Reise , sondern bekam im April 1776 das Kommando über das Schiff Lyon und wurde zur Baffin Bay an der Ostküste Kanadas geschickt . 	28:29	/location /location/country 
Der Film wurde in Cork und entlang dem Wild Atlantic Way gedreht . 	4:5	/location /location/city
Der Film wurde in Cork und entlang dem Wild Atlantic Way gedreht . 	7:11	/location
Die Augustines kehrten Anfang April ins Vereinigte Königreich zurück und spielten im Sommer auf zahlreichen europäischen Festivals . 	1:2	/person /person/musician
Die Augustines kehrten Anfang April ins Vereinigte Königreich zurück und spielten im Sommer auf zahlreichen europäischen Festivals . 	3:5	/event
Die Augustines kehrten Anfang April ins Vereinigte Königreich zurück und spielten im Sommer auf zahlreichen europäischen Festivals . 	6:8	/location /location/country
Die Augustines kehrten Anfang April ins Vereinigte Königreich zurück und spielten im Sommer auf zahlreichen europäischen Festivals . 	15:16	/location
Diese Werke sind zu einem gewissen Grad durch ihre frühe Begegnung mit Turners Kunst beeinflusst . 	12:13	/person /person/artist
Schröcke engagierte sich weiterhin im SDV . 	0:1	/person
Schröcke engagierte sich weiterhin im SDV . 	5:6	/organization
Mit seinen innovativen Arbeiten zur Erforschung der Dynamik von Assetpreisen hat Robert Shiller Pionierarbeit im Bereich der Finanzökonomie geleistet . 	11:13	/person /person/author
Andreas Burow : Die Flakwagen der Regierungszüge der Reichsregierung im Dritten Reich . 	0:2	/person
Andreas Burow : Die Flakwagen der Regierungszüge der Reichsregierung im Dritten Reich . 	3:5	/product /product/car
Andreas Burow : Die Flakwagen der Regierungszüge der Reichsregierung im Dritten Reich . 	10:12	/location /location/country
Nach einer vorläufigen Schätzung starben in Guerrero 123 Menschen , die meisten davon in Acapulco . 	7:9	/people 
Nach einer vorläufigen Schätzung starben in Guerrero 123 Menschen , die meisten davon in Acapulco . 	6:7	/location /location/province
Nach einer vorläufigen Schätzung starben in Guerrero 123 Menschen , die meisten davon in Acapulco . 	14:15	/location /location/city
Kongress der IPA 1985 in Hamburg in einer begleitenden Ausstellung vorgestellt , die den selbstreflexiven Prozess nachvollzog . 	5:6	/location /location/city
aufgrund des starken griechischen Einflusses . 	3:4	/location /location/country
So führte z. B. die Anlieferung von Milch aus dem Umland von Wien zur Gründung mehrerer Milchverarbeitungsbetriebe wie beispielsweise der NÖM . 	12:13	/location /location/city
So führte z. B. die Anlieferung von Milch aus dem Umland von Wien zur Gründung mehrerer Milchverarbeitungsbetriebe wie beispielsweise der NÖM . 	20:21	/organization /organization/company
Per Gesetz hätten die Kommunalwahlen als Teil der allgemeinen Wahlen 2005 stattfinden sollen , doch durch die daraus resultierenden Unruhen wurden sie verschoben . 	10:11	/event 
Woody Woodpecker will den Zirkus besuchen . 	0:2	/person /person/artist
Die Entscheidung Fords , Nixon zu begnadigen , war sehr umstritten . 	2:3	/person /person/politician
Die Entscheidung Fords , Nixon zu begnadigen , war sehr umstritten . 	4:5	/person /person/politician
Noch im Krieg erwarb er das Bürgerrecht der Stadt Hannover , verlor es jedoch bald wieder , da er seine Steuerschulden nicht bezahlte . 	9:10	/location /location/city
Nach seiner Rückkehr war er noch stärker davon überzeugt , ein ähnliches Programm auch in Österreich zu verwirklichen . 	15:16	/location /location/country
Aktuelle Veröffentlichungen verwenden weiterhin den Familiennamen Chenopodiaceae . 	6:7	/biology
Die Volksbank von China war die Zentralbank und die Grundlage des Bankensystems . 	0:4	/organization /organization/company
Eine Zeit lang arbeitete er als Bankangestellter , aber nach dem Tod seines Vaters 1882 war er schließlich in der Lage , Malerei zu studieren . 	14:15	/event
Bekannt wurde Lintner auch für einen Vortrag den er für die Financial Analysts Federation hielt . 	2:3	/person 
Bekannt wurde Lintner auch für einen Vortrag den er für die Financial Analysts Federation hielt . 	6:7	/event
Bekannt wurde Lintner auch für einen Vortrag den er für die Financial Analysts Federation hielt . 	11:14	/organization 
An einer Pressekonferenz erklärte er , sollte Kanada Atomwaffen nicht akzeptieren , würde es seine Verpflichtungen gegenüber der NATO nicht erfüllen . 	4:5	/person
An einer Pressekonferenz erklärte er , sollte Kanada Atomwaffen nicht akzeptieren , würde es seine Verpflichtungen gegenüber der NATO nicht erfüllen . 	7:8	/location /location/country
An einer Pressekonferenz erklärte er , sollte Kanada Atomwaffen nicht akzeptieren , würde es seine Verpflichtungen gegenüber der NATO nicht erfüllen . 	18:19	/organization
1 Charles Burney veröffentlicht A Plan for a Music School . 	1:3	/person /person/author
1 Charles Burney veröffentlicht A Plan for a Music School . 	4:10	/written_work
Barry und ihre Kollegen trainierten tausende von professionellen Schauspielern . 	0:1	/person
Viele seiner späteren Werke zeigen europäische Szenen , wohin Eaton als Erwachsener regelmäßig reiste . 	5:6	/location /people /people/ethnicity
Viele seiner späteren Werke zeigen europäische Szenen , wohin Eaton als Erwachsener regelmäßig reiste . 	9:10	/person /person/author
Im Zuge des Verfahrens wurde deutlich , dass hinter dem Angebot ein weit verzweigtes Netzwerk stand , das Verbindungen bis in die USA und nach Australien unterhielt . 	22:23	/location /location/country
Im Zuge des Verfahrens wurde deutlich , dass hinter dem Angebot ein weit verzweigtes Netzwerk stand , das Verbindungen bis in die USA und nach Australien unterhielt . 	25:26	/location /location/country
Viele Flugreisende im östlichen Arkansas nutzen den Memphis International Airport . 	4:5	/location /location/province
Viele Flugreisende im östlichen Arkansas nutzen den Memphis International Airport . 	7:10	/building /building/airport /location
Bis zum Juli 2005 stellte die Balfour Beatty Construction alle Ausgrabungen und strukturellen Maßnahmen fertig und die Dachterrasse deckte die gesamte Struktur des CVC ab . 	2:4	/event
Bis zum Juli 2005 stellte die Balfour Beatty Construction alle Ausgrabungen und strukturellen Maßnahmen fertig und die Dachterrasse deckte die gesamte Struktur des CVC ab . 	6:9	/organization /organization/company
Bis zum Juli 2005 stellte die Balfour Beatty Construction alle Ausgrabungen und strukturellen Maßnahmen fertig und die Dachterrasse deckte die gesamte Struktur des CVC ab . 	23:24	/organization /organization/company
Er war Unterstützer des Animal Health Trust , der tierärztlichen Forschungseinrichtung in Lanwades Hall nahe Newmarket . 	12:14	/location /location/city
Er war Unterstützer des Animal Health Trust , der tierärztlichen Forschungseinrichtung in Lanwades Hall nahe Newmarket . 	15:16	/location /location/city
Seit um 1500 die Stadtmauer neu errichtet wurde , blieb die Stadt über die Jahrhunderte unverändert . 	1:2	/event
Im April 1942 wurde ein Exemplar der britischen Mk.II zu Vergleichszwecken in die USA geschickt . 	1:3	/event
Im April 1942 wurde ein Exemplar der britischen Mk.II zu Vergleichszwecken in die USA geschickt . 	8:9	/military
Im April 1942 wurde ein Exemplar der britischen Mk.II zu Vergleichszwecken in die USA geschickt . 	13:14	/location /location/country
Wenig später sitzt Alexander endlich im Zug nach Oberhof . 	3:4	/person
Wenig später sitzt Alexander endlich im Zug nach Oberhof . 	8:9	/location /location/city
Er arbeitete für Jack Kemp während der Präsidentschaft George H. W. Bushs . 	3:5	/person /person/politician
Er arbeitete für Jack Kemp während der Präsidentschaft George H. W. Bushs . 	8:12	/person /person/politician
Sie hatten Angst vor Repressalien , nachdem sie während der Schlacht um Timor mit den Japanern kollaboriert hatten . 	15:16	/people /people/ethnicity
Sie hatten Angst vor Repressalien , nachdem sie während der Schlacht um Timor mit den Japanern kollaboriert hatten . 	10:13	/event /event/military_conflict
Lediglich wenige Stücke kehrten nach Berlin zurück . 	5:6	/location /location/city
Im Jahr 2009 deckte diese Versicherung 27 % aller Gesundheitskosten . 	2:3	/event
Im Jahr 2009 deckte diese Versicherung 27 % aller Gesundheitskosten . 	6:8	/finance
D. J. E. Schrek : David Bierens de Haan . 	0:4	/person /person/author
D. J. E. Schrek : David Bierens de Haan . 	5:9	/person
In den 12 Monaten bis März 2014 reisten 14 Millionen Passagiere mit 240.000 Fahrten vom und zum Bahnhof . 	1:7	/event
In den 12 Monaten bis März 2014 reisten 14 Millionen Passagiere mit 240.000 Fahrten vom und zum Bahnhof . 	8:10	/finance
In den 12 Monaten bis März 2014 reisten 14 Millionen Passagiere mit 240.000 Fahrten vom und zum Bahnhof . 	12:13	/finance
Auch der Tradition des Di Tella Instituts folgend veranstaltet die Universität diverse angesehene Kunstprogramme und Workshops . 	4:7	/organization /organization/educational_institution
Sein Fokus verschob sich auf die Filmmusik , nachdem ihm der Bayerische Rundfunk einen Job in München anbot . 	10:13	/broadcast_network
Sein Fokus verschob sich auf die Filmmusik , nachdem ihm der Bayerische Rundfunk einen Job in München anbot . 	16:17	/location /location/city
Kambodscha wurde zur Zeit von Rama I. praktisch wie eine Provinz von Siam verwaltet , da der Rivale Vietnam mit inneren Problemen zu kämpfen hatte . 	5:7	/person /person/monarch
Kambodscha wurde zur Zeit von Rama I. praktisch wie eine Provinz von Siam verwaltet , da der Rivale Vietnam mit inneren Problemen zu kämpfen hatte . 	0:1	/location /location/country
Kambodscha wurde zur Zeit von Rama I. praktisch wie eine Provinz von Siam verwaltet , da der Rivale Vietnam mit inneren Problemen zu kämpfen hatte . 	12:13	/location /location/country
Kambodscha wurde zur Zeit von Rama I. praktisch wie eine Provinz von Siam verwaltet , da der Rivale Vietnam mit inneren Problemen zu kämpfen hatte . 	18:19	/location /location/country
Die erste Glidden Tour wurde noch als zu leicht empfunden ; die Teilnehmer stimmten gemeinsam über den Sieger ab . 	2:4	/event
Zur Zeit seiner Ehe mit Fane war er Mitglied für St. Germans . 	5:6	/person
Zur Zeit seiner Ehe mit Fane war er Mitglied für St. Germans . 	10:12	/location
Für das Praktische Kochbuch hatte Davidis umfangreiche Recherchen betrieben und über einen längeren Zeitraum Rezepte zusammengetragen . 	5:6	/person /person/author
Es wurde eine Kommission gegründet und deren Mitglied James Blake setzte einen Preis von 150 USD für den Architekten des besten Entwurfes für das neue Statehouse aus . 	8:10	/person 
Es wurde eine Kommission gegründet und deren Mitglied James Blake setzte einen Preis von 150 USD für den Architekten des besten Entwurfes für das neue Statehouse aus . 	14:15	/finance /finance/currency
Nach Kong Rongs Tod sammelte Cao Pi 25 seiner Gedichte und fasste sie in seinem Diskurs über die Literatur zusammen . 	1:3	/person /person/author
Nach Kong Rongs Tod sammelte Cao Pi 25 seiner Gedichte und fasste sie in seinem Diskurs über die Literatur zusammen . 	5:7	/person
Nach Kong Rongs Tod sammelte Cao Pi 25 seiner Gedichte und fasste sie in seinem Diskurs über die Literatur zusammen . 	14:19	/written_work
Um mehr Druck auf Schweden in den Friedensverhandlungen auszuüben , entschied sich Apraxin für einen Angriff auf Stockholm . 	4:5	/government /government/government /location /location/country
Um mehr Druck auf Schweden in den Friedensverhandlungen auszuüben , entschied sich Apraxin für einen Angriff auf Stockholm . 	12:13	/person
Um mehr Druck auf Schweden in den Friedensverhandlungen auszuüben , entschied sich Apraxin für einen Angriff auf Stockholm . 	17:18	/location /location/city
Seine Unterstützung für die Faschisten und Sendungen im Radio Rom führten zu einer Anklage wegen Verrats . 	4:5	/organization
Seine Unterstützung für die Faschisten und Sendungen im Radio Rom führten zu einer Anklage wegen Verrats . 	9:10	/location
König Arthur in der englischen Literatur des späten Mittelalters , Göttingen 1963 . 	0:2	/person /person/monarch
König Arthur in der englischen Literatur des späten Mittelalters , Göttingen 1963 . 	4:5	/location /location/country
König Arthur in der englischen Literatur des späten Mittelalters , Göttingen 1963 . 	10:11	/location /location/city
König Arthur in der englischen Literatur des späten Mittelalters , Göttingen 1963 . 	11:12	/event
Adenauer in den USA : Chicago , Deutsche Wochenschau , Dokumentarfilm 1953 . 	0:1	/person /person/politician
Adenauer in den USA : Chicago , Deutsche Wochenschau , Dokumentarfilm 1953 . 	3:4	/location /location/country
Adenauer in den USA : Chicago , Deutsche Wochenschau , Dokumentarfilm 1953 . 	5:6	/location /location/city
Adenauer in den USA : Chicago , Deutsche Wochenschau , Dokumentarfilm 1953 . 	7:9	/broadcast_program
Adenauer in den USA : Chicago , Deutsche Wochenschau , Dokumentarfilm 1953 . 	11:12	/art /art/film
Januar 2005 und verkauften es an EI Interactive im Juli 2006 . 	0:2	/time
Januar 2005 und verkauften es an EI Interactive im Juli 2006 . 	6:8	/organization /organization/company
Januar 2005 und verkauften es an EI Interactive im Juli 2006 . 	9:11	/event
2010 illustrierte sie das Bilderbuch Die Gans im Gegenteil von Wolf Haas . 	0:1	/event
2010 illustrierte sie das Bilderbuch Die Gans im Gegenteil von Wolf Haas . 	3:9	/written_work
2010 illustrierte sie das Bilderbuch Die Gans im Gegenteil von Wolf Haas . 	10:12	/person /person/author
Dezember 2012 verkaufte AIG ihre gesamte Beteiligung an AIA in Höhe von 13,69 % . 	0:2	/event
Dezember 2012 verkaufte AIG ihre gesamte Beteiligung an AIA in Höhe von 13,69 % . 	3:4	/organization /organization/company
Dezember 2012 verkaufte AIG ihre gesamte Beteiligung an AIA in Höhe von 13,69 % . 	10:14	/finance
Dezember 2012 verkaufte AIG ihre gesamte Beteiligung an AIA in Höhe von 13,69 % . 	8:9	/organization /organization/company
Sie hatte viele Verehrer , aber erwählte sich nur Vater Wolf aufgrund seiner Stärke und Macht zum Gefährten . 	10:11	/person
Für Sommer 2017 wurde die Veröffentlichung zweier EPs angekündigt . 	1:3	/event
Für Sommer 2017 wurde die Veröffentlichung zweier EPs angekündigt . 	7:8	/product
Von 1921 bis 1929 lebten Yeats und seine Familie dort ; es war sein Denkmal und Symbol : In beiderlei Hinsicht erfüllte es seinen Wunsch nach einem verwurzelten Ort auf dem Land . 	1:4	/event
Von 1921 bis 1929 lebten Yeats und seine Familie dort ; es war sein Denkmal und Symbol : In beiderlei Hinsicht erfüllte es seinen Wunsch nach einem verwurzelten Ort auf dem Land . 	5:6	/person /person/author
Die Übertragungskapazität der Leitung nach Röhrsdorf , welche 1976 in Betrieb ging , beträgt 2640 MW . 	5:6	/location /location/city
Die Übertragungskapazität der Leitung nach Röhrsdorf , welche 1976 in Betrieb ging , beträgt 2640 MW . 	8:9	/event
Die Übertragungskapazität der Leitung nach Röhrsdorf , welche 1976 in Betrieb ging , beträgt 2640 MW . 	14:16	/finance
Ein weiterer Eigentümer des Gebäudes ließ es 1988 in creme und grün neustreichen , konnte aber keine weiteren Arbeiten an dem Gebäude durchführen . 	7:8	/event
Im Zuge der Transformation des Unternehmens 2015 reduzierte der SMA Aufsichtsrat die Anzahl der Vorstandsmitglieder . 	6:7	/event
Im Zuge der Transformation des Unternehmens 2015 reduzierte der SMA Aufsichtsrat die Anzahl der Vorstandsmitglieder . 	10:11	/organization
Auch hier wieder ist die Illusion vollkommen , es würde sich um ein rein digitale Kopie des Kunstwerkes von Leonardo Da Vinci handeln . 	19:23	/person /person/artist
Auch Kriegsminister Albrecht von Roon , der nicht an der Proklamation in Versailles teilnahm , wurde in die dritte Fassung eingebaut . 	2:5	/person /person/politician
Auch Kriegsminister Albrecht von Roon , der nicht an der Proklamation in Versailles teilnahm , wurde in die dritte Fassung eingebaut . 	12:13	/location
Bis etwa 1996 thematisierte Zingraff die Aufhebung von Raumkontinuum und visuelle Vieldeutigkeit radikal abstrakt . 	2:3	/event
Bis etwa 1996 thematisierte Zingraff die Aufhebung von Raumkontinuum und visuelle Vieldeutigkeit radikal abstrakt . 	4:5	/person /person/artist
Die Nachfrage lag 2008 unter der Woche bei circa 380 Fahrgästen pro Tag und am Sonntag bei circa 950 Fahrgästen pro Tag . 	3:4	/event
Die Nachfrage lag 2008 unter der Woche bei circa 380 Fahrgästen pro Tag und am Sonntag bei circa 950 Fahrgästen pro Tag . 	5:7	/event
Die Nachfrage lag 2008 unter der Woche bei circa 380 Fahrgästen pro Tag und am Sonntag bei circa 950 Fahrgästen pro Tag . 	15:16	/time
Lars Werner : Sebastian Boenisch : Als Kind hieß ich Pniowski . 	3:5	/person /person/athlete
Dies wird auch auf kommunalpolitischer Ebene als drohender Verlust eines Teils der bayerischen Identität begriffen ; gegensteuernde Maßnahmen finden daher immer breitere Unterstützung . 	12:13	/location
Es wird vermutet , dass es sich um Uranos handelt . 	8:9	/god
Im November und Dezember 1976 marschierten 7.000 Menschen durch australische Städte und protestierten gegen den Uranabbau . 	1:5	/event /time
Im November und Dezember 1976 marschierten 7.000 Menschen durch australische Städte und protestierten gegen den Uranabbau . 	9:10	/location /location/country
2011 siegte sie in der gleichen Disziplin bei den Indonesia International gemeinsam mit Andhika Anhar . 	0:1	/event /time
2011 siegte sie in der gleichen Disziplin bei den Indonesia International gemeinsam mit Andhika Anhar . 	9:11	/organization /organization/sports_team
2011 siegte sie in der gleichen Disziplin bei den Indonesia International gemeinsam mit Andhika Anhar . 	13:15	/person /person/athlete
Die Toraja glauben , dass die Durchführung der Rituale des Todes ihre Körper ruinieren könnte , wenn sie mit Ritualen des Lebens kombiniert werden . 	1:2	/people /people/ethnicity
Westinghouse erwiderte , das mag zutreffen , aber es mache keinen Unterschied . 	0:1	/organization /organization/company
Die beiden einigten sich darauf , nochmal zum Lager am Cooper Creek zurückzukehren , um zu prüfen , ob Burke vielleicht doch zurückgekommen war . 	10:12	/location /location/body_of_water
Die beiden einigten sich darauf , nochmal zum Lager am Cooper Creek zurückzukehren , um zu prüfen , ob Burke vielleicht doch zurückgekommen war . 	19:20	/person
Die KPA wurde im März 1921 mit der Forderung zur Schaffung einer separaten Abchasischen Sowjetrepublik gegründet . 	1:2	/organization
Die KPA wurde im März 1921 mit der Forderung zur Schaffung einer separaten Abchasischen Sowjetrepublik gegründet . 	4:6	/event
Die KPA wurde im März 1921 mit der Forderung zur Schaffung einer separaten Abchasischen Sowjetrepublik gegründet . 	13:15	/location /location/country
Die Produktion des Mitsubishi Pajero Mini endete im Juni 2012 . 	3:6	/product /product/car
Die Produktion des Mitsubishi Pajero Mini endete im Juni 2012 . 	8:10	/event
Insgesamt sind 3.732 Arbeitnehmer auf dem 233 Hektar großen Gelände für die TMMF tätig . 	12:13	/organization
1977 hatte Esso Motor Hotel 10 % der schwedische Hotelbetten aber 25 % Marktanteil . 	0:1	/event
1977 hatte Esso Motor Hotel 10 % der schwedische Hotelbetten aber 25 % Marktanteil . 	2:4	/organization /organization/company
1977 hatte Esso Motor Hotel 10 % der schwedische Hotelbetten aber 25 % Marktanteil . 	8:9	/location /location/country
Mitte 2007 hatte der Sender jedoch nur 1,1 Millionen zahlende Kunden , was große Verluste bedeutete . 	1:2	/event
Mitte 2007 hatte der Sender jedoch nur 1,1 Millionen zahlende Kunden , was große Verluste bedeutete . 	7:9	/finance 
