Hopkins sagte , dass vier Mitwahlen kurios sind , wenn man die Größe seiner Fakultät bedenkt .	0:1	/person
Von diesen neun Stipendiaten , vier von ihnen sind Teil der UW Department of Chemistry : Daniel T. Chiu , Daniel R. Gamelin , Karen I. Goldberg , und Bruce H. Robinson .	11:12	/organization/educational_institution
Von diesen neun Stipendiaten , vier von ihnen sind Teil der UW Department of Chemistry : Daniel T. Chiu , Daniel R. Gamelin , Karen I. Goldberg , und Bruce H. Robinson .	12:15	/education/department
Von diesen neun Stipendiaten , vier von ihnen sind Teil der UW Department of Chemistry : Daniel T. Chiu , Daniel R. Gamelin , Karen I. Goldberg , und Bruce H. Robinson .	16:19	/person
Von diesen neun Stipendiaten , vier von ihnen sind Teil der UW Department of Chemistry : Daniel T. Chiu , Daniel R. Gamelin , Karen I. Goldberg , und Bruce H. Robinson .	20:23	/person
Von diesen neun Stipendiaten , vier von ihnen sind Teil der UW Department of Chemistry : Daniel T. Chiu , Daniel R. Gamelin , Karen I. Goldberg , und Bruce H. Robinson .	24:27	/person
Von diesen neun Stipendiaten , vier von ihnen sind Teil der UW Department of Chemistry : Daniel T. Chiu , Daniel R. Gamelin , Karen I. Goldberg , und Bruce H. Robinson .	29:32	/person
'' Es ist eine Ehre , dass die Abteilung auf diese Weise anerkannt wurde '' , sagte Gamelin .	17:18	/person
Hopkins erklärte , dass die in diesem Jahr gewählten Fellows eine besonders vielfältige Gruppe sind .	0:1	/person
Bruce Robinson ist ein Theoretiker und Spektroskopiker , der in den letzten 40 Jahren einen Beitrag zu diesem Gebiet geleistet hat .	0:2	/person
Derzeit erforscht Gamelin die Synthese von Nanomaterialien ; Chiu arbeitet an der Manipulation von Materie mit Lasern ; und Goldberg erforscht die anorganische Katalyse , wo sie effizientere Wege zur Katalyse chemischer Reaktionen sucht .	2:3	/person/author
Derzeit erforscht Gamelin die Synthese von Nanomaterialien ; Chiu arbeitet an der Manipulation von Materie mit Lasern ; und Goldberg erforscht die anorganische Katalyse , wo sie effizientere Wege zur Katalyse chemischer Reaktionen sucht .	8:9	/person
Derzeit erforscht Gamelin die Synthese von Nanomaterialien ; Chiu arbeitet an der Manipulation von Materie mit Lasern ; und Goldberg erforscht die anorganische Katalyse , wo sie effizientere Wege zur Katalyse chemischer Reaktionen sucht .	19:20	/person
Neu gewählte Fellows sind eingeladen , am jährlichen Fellows Forum teilzunehmen , das in diesem Jahr in Vancouver , B.C. , stattfindet .	8:10	/event
Neu gewählte Fellows sind eingeladen , am jährlichen Fellows Forum teilzunehmen , das in diesem Jahr in Vancouver , B.C. , stattfindet .	17:18	/location/city
Neu gewählte Fellows sind eingeladen , am jährlichen Fellows Forum teilzunehmen , das in diesem Jahr in Vancouver , B.C. , stattfindet .	19:20	/location/province
Das Fellows Forum , das sich unter anderem mit der Einführung neu gewählter Fellows befasst , ist nur eine Veranstaltung der Jahrestagung der Vereinigung .	1:3	/event
Es findet am 16. bis 20. Februar statt .	3:7	/time
Einige der UW Fellows glauben , dass diese Nominierungen ein Beweis für den Erfolg der Fakultät trotz finanzieller Schwierigkeiten sind .	2:3	/organization/educational_institution
'' Das spricht sehr für die Qualität der Einstellungen , die wir trotz der Budgetprobleme vornehmen '' , sagte Professor Charles Campbell , der 2010 zum Fellow gewählt wurde .	20:22	/person/author
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	7:10	/person
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	12:15	/organization/educational_institution
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	16:19	/person
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	21:24	/organization /education/department
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	25:27	/person
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	28:30	/person
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	32:35	/organization/educational_institution
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	37:39	/person
Andere neu gewählte , UW-basierte Stipendiaten sind E. Virginia Armbrust von der School of Oceanography , Neil M. Nathanson von der Abteilung für Pharmakologie , Danny Shen und Jashvant Unadkat von der School of Pharmacy , und Michael Schick von der Abteilung für Physik .	41:44	/organization /education/department
Ein Bundesgericht hat acht Personen angeklagt , die verdächtigt werden , von einem koreanischen Nachtclub in Federal Way aus einen Menschenhandelsring für zwischenstaatliche Prostitution betrieben zu haben .	16:18	/location/city
Die Staatsanwaltschaft sagt , dass der Besitzer , der Manager und andere im Blue Moon , 31140 Pacific Highway South , koreanische Frauen , viele aus Übersee , rekrutierten , um als `` Hostessen '' zu arbeiten . ''	13:15	/location
Die Staatsanwaltschaft sagt , dass der Besitzer , der Manager und andere im Blue Moon , 31140 Pacific Highway South , koreanische Frauen , viele aus Übersee , rekrutierten , um als `` Hostessen '' zu arbeiten . ''	17:20	/location /transportation/road
Die Frauen sollten Männer unterhalten und spätere Treffen für bezahlten Sex einrichten , um ihre Reise - und Lebenshaltungskosten zurückzuzahlen , gab die US-Staatsanwaltschaft am Freitag bekannt .	23:24	/organization /government_agency
Die Frauen sollten Männer unterhalten und spätere Treffen für bezahlten Sex einrichten , um ihre Reise - und Lebenshaltungskosten zurückzuzahlen , gab die US-Staatsanwaltschaft am Freitag bekannt .	25:26	/time
Die Grand Jury hat am Mittwoch eine Anklageschrift in 12 Punkten gegen acht Männer und Frauen erlassen , die mit dem Blue Moon in Verbindung stehen .	5:6	/time
Die Grand Jury hat am Mittwoch eine Anklageschrift in 12 Punkten gegen acht Männer und Frauen erlassen , die mit dem Blue Moon in Verbindung stehen .	21:23	/location
Bundesagenten haben am Donnerstag Durchsuchungsbefehle für das Blue Moon und mehrere Häuser ausgestellt .	7:9	/location
Bundesagenten haben am Donnerstag Durchsuchungsbefehle für das Blue Moon und mehrere Häuser ausgestellt .	3:4	/time
Der Club wurde am Freitag geschlossen und möglicherweise nicht wieder geöffnet , sagte Bundesbeamte .	4:5	/time
Die Anklageschrift ist das Ergebnis einer zweijährigen , behördenübergreifenden Untersuchung unter der Leitung der U.S. Immigration and Customs Enforcement 's homeland security investigations unit .	14:19	/government_agency /organization
'' Die Organisatoren dieses kriminellen Schemas haben verletzliche junge Frauen ausgenutzt , um ihre Gier zu befriedigen '' , sagte US-Staatsanwältin Jenny A. Durkan .	19:20	/title
'' Die Organisatoren dieses kriminellen Schemas haben verletzliche junge Frauen ausgenutzt , um ihre Gier zu befriedigen '' , sagte US-Staatsanwältin Jenny A. Durkan .	21:24	/person
Agenten verhafteten am Donnerstagmorgen sechs der Angeklagten , darunter der Besitzer des Clubs , Chang Young Kim , ein 58-jähriger Einwohner von Milton , und seine Frau , die 35-jährige Yeun Jeong Mun .	3:4	/time
Agenten verhafteten am Donnerstagmorgen sechs der Angeklagten , darunter der Besitzer des Clubs , Chang Young Kim , ein 58-jähriger Einwohner von Milton , und seine Frau , die 35-jährige Yeun Jeong Mun .	14:17	/person
Agenten verhafteten am Donnerstagmorgen sechs der Angeklagten , darunter der Besitzer des Clubs , Chang Young Kim , ein 58-jähriger Einwohner von Milton , und seine Frau , die 35-jährige Yeun Jeong Mun .	22:23	/location/city
Agenten verhafteten am Donnerstagmorgen sechs der Angeklagten , darunter der Besitzer des Clubs , Chang Young Kim , ein 58-jähriger Einwohner von Milton , und seine Frau , die 35-jährige Yeun Jeong Mun .	30:33	/person
Die Ermittler vermuten , dass Mun als ehemalige Puffmutter in dem Club arbeitete , so die Staatsanwaltschaft .	5:6	/person
Ebenfalls am Donnerstag verhaftet wurden : Miyoung Roberts , 40 , aus Federal Way ; beschuldigt , die aktuelle Puffmutter des Clubs zu sein .	2:3	/time
Ebenfalls am Donnerstag verhaftet wurden : Miyoung Roberts , 40 , aus Federal Way ; beschuldigt , die aktuelle Puffmutter des Clubs zu sein .	6:8	/person
Ebenfalls am Donnerstag verhaftet wurden : Miyoung Roberts , 40 , aus Federal Way ; beschuldigt , die aktuelle Puffmutter des Clubs zu sein .	12:14	/location/city
Jung San So , 55 , aus Seattle ; wird verdächtigt , der aktuelle Clubmanager zu sein .	0:3	/person
Jung San So , 55 , aus Seattle ; wird verdächtigt , der aktuelle Clubmanager zu sein .	7:8	/location/city
Raymond Jung , 51 , aus Federal Way ; beschuldigt , Wohnungen gemietet zu haben , in denen die Frauen untergebracht waren .	0:2	/person
Raymond Jung , 51 , aus Federal Way ; beschuldigt , Wohnungen gemietet zu haben , in denen die Frauen untergebracht waren .	6:8	/location/city
Kwang Frank Lee , 57 , aus Federal Way ; beschuldigt , Geld zur Finanzierung einer Scheinehe bereitgestellt zu haben , die mit dem Schema verbunden war .	0:3	/person
Kwang Frank Lee , 57 , aus Federal Way ; beschuldigt , Geld zur Finanzierung einer Scheinehe bereitgestellt zu haben , die mit dem Schema verbunden war .	7:9	/location/city
Bei den Gerichtsterminen am Donnerstag wurde angeordnet , dass die sechs Angeklagten ohne Kaution festgehalten werden , bis sie zu einer Haftprüfung erscheinen .	4:5	/time
Zwei weitere Angeklagte - Sung Hee Han und Hee Jae Cho , beide 40 und aus Federal Way - werden noch gesucht .	4:7	/person
Zwei weitere Angeklagte - Sung Hee Han und Hee Jae Cho , beide 40 und aus Federal Way - werden noch gesucht .	8:11	/person
Zwei weitere Angeklagte - Sung Hee Han und Hee Jae Cho , beide 40 und aus Federal Way - werden noch gesucht .	16:18	/location/city
Han wird verdächtigt , eine Assistenz-Madam im Blue Moon zu sein , und Cho ist ein ehemaliger Manager , so die Staatsanwaltschaft .	0:1	/person
Han wird verdächtigt , eine Assistenz-Madam im Blue Moon zu sein , und Cho ist ein ehemaliger Manager , so die Staatsanwaltschaft .	7:9	/location
Han wird verdächtigt , eine Assistenz-Madam im Blue Moon zu sein , und Cho ist ein ehemaliger Manager , so die Staatsanwaltschaft .	13:14	/person
Die Ermittler vermuten , dass sich Cho in der Gegend von Los Angeles aufhält .	6:7	/person
Die Ermittler vermuten , dass sich Cho in der Gegend von Los Angeles aufhält .	11:13	/location/city
Agenten begannen im November 2009 mit der Untersuchung des Clubs .	3:5	/time
Detektive der Polizei von Seattle untersuchten eine Veruntreuungsaffäre , als sie Informationen über den Sexhandelsring erhielten und diese an die Bundesagenten weitergaben .	2:3	/government_agency /organization
Neben anderen Anklagepunkten vermutet die Staatsanwaltschaft , dass Kim , der Besitzer des Clubs , versucht hat , einen verdeckten Ermittler in dem Fall zu bestechen .	8:9	/person
Kim bot $ 15.000 im Austausch für eine Vorwarnung auf Strafverfolgungsinspektionen und die Zusammenarbeit von Einwanderungsbehörden zu ermöglichen undokumentierte koreanische Frauen in die Vereinigten Staaten zu kommen , sagte Staatsanwälte .	0:1	/person
Kim bot $ 15.000 im Austausch für eine Vorwarnung auf Strafverfolgungsinspektionen und die Zusammenarbeit von Einwanderungsbehörden zu ermöglichen undokumentierte koreanische Frauen in die Vereinigten Staaten zu kommen , sagte Staatsanwälte .	23:25	/location/country
Kim ist wegen fünf Straftaten im Zusammenhang mit den Bestechungsvorwürfen angeklagt worden .	0:1	/person
Mitglieder des Stadtrats von Seattle sagten am Freitag , sie seien beunruhigt , dass Bürgermeister Mike McGinn einen Berater anheuern würde , um die Stadt bei der Entwicklung einer neuen , hochmodernen Sportanlage zu beraten , die ein NBA-Team zurück nach Seattle ziehen könnte - ohne sich mit ihnen abzusprechen .	2:3	/government/government
Mitglieder des Stadtrats von Seattle sagten am Freitag , sie seien beunruhigt , dass Bürgermeister Mike McGinn einen Berater anheuern würde , um die Stadt bei der Entwicklung einer neuen , hochmodernen Sportanlage zu beraten , die ein NBA-Team zurück nach Seattle ziehen könnte - ohne sich mit ihnen abzusprechen .	14:17	/person/politician
Mitglieder des Stadtrats von Seattle sagten am Freitag , sie seien beunruhigt , dass Bürgermeister Mike McGinn einen Berater anheuern würde , um die Stadt bei der Entwicklung einer neuen , hochmodernen Sportanlage zu beraten , die ein NBA-Team zurück nach Seattle ziehen könnte - ohne sich mit ihnen abzusprechen .	38:39	/organization/sports_league
Mitglieder des Stadtrats von Seattle sagten am Freitag , sie seien beunruhigt , dass Bürgermeister Mike McGinn einen Berater anheuern würde , um die Stadt bei der Entwicklung einer neuen , hochmodernen Sportanlage zu beraten , die ein NBA-Team zurück nach Seattle ziehen könnte - ohne sich mit ihnen abzusprechen .	41:42	/location/city
Aber wenn sie -LSB- das Büro des Bürgermeisters -RSB- das Gefühl hatten , dass dies wichtig genug war , um einen Vertrag abzuschließen , denke ich , dass es angemessen gewesen wäre , den Rat zu diesem Zeitpunkt zu informieren '' , sagte Stadtrat Richard Conlin .	4:9	/government_agency
Aber wenn sie -LSB- das Büro des Bürgermeisters -RSB- das Gefühl hatten , dass dies wichtig genug war , um einen Vertrag abzuschließen , denke ich , dass es angemessen gewesen wäre , den Rat zu diesem Zeitpunkt zu informieren '' , sagte Stadtrat Richard Conlin .	44:46	/person/politician
McGinn vereinbarte im Juli einen Vertrag über 19.500 Dollar pro Monat mit einem landesweit bekannten Berater für Sporteinrichtungen , Carl Hirsh .	0:1	/person
McGinn vereinbarte im Juli einen Vertrag über 19.500 Dollar pro Monat mit einem landesweit bekannten Berater für Sporteinrichtungen , Carl Hirsh .	3:4	/time
McGinn vereinbarte im Juli einen Vertrag über 19.500 Dollar pro Monat mit einem landesweit bekannten Berater für Sporteinrichtungen , Carl Hirsh .	19:21	/person
McGinn darf bis zu $ 250.000 für Verträge ausgeben , bevor er den Rat benachrichtigen muss .	0:1	/person
Der Stadtrat wusste nichts von der Einstellung von Hirsh , noch von den Gesprächen des Bürgermeisters mit einer potentiellen Investmentgruppe , die Eigentum im Sodo District erworben hat , bis die Seattle Times im Dezember berichten wollte , dass die Stadt eine '' Möglichkeit '' prüft , ein NBA-Team nach Seattle zu bringen .	8:9	/person
Der Stadtrat wusste nichts von der Einstellung von Hirsh , noch von den Gesprächen des Bürgermeisters mit einer potentiellen Investmentgruppe , die Eigentum im Sodo District erworben hat , bis die Seattle Times im Dezember berichten wollte , dass die Stadt eine '' Möglichkeit '' prüft , ein NBA-Team nach Seattle zu bringen .	24:26	/location
Der Stadtrat wusste nichts von der Einstellung von Hirsh , noch von den Gesprächen des Bürgermeisters mit einer potentiellen Investmentgruppe , die Eigentum im Sodo District erworben hat , bis die Seattle Times im Dezember berichten wollte , dass die Stadt eine '' Möglichkeit '' prüft , ein NBA-Team nach Seattle zu bringen .	31:33	/organization/company /news_agency
Der Stadtrat wusste nichts von der Einstellung von Hirsh , noch von den Gesprächen des Bürgermeisters mit einer potentiellen Investmentgruppe , die Eigentum im Sodo District erworben hat , bis die Seattle Times im Dezember berichten wollte , dass die Stadt eine '' Möglichkeit '' prüft , ein NBA-Team nach Seattle zu bringen .	34:35	/time
Der Stadtrat wusste nichts von der Einstellung von Hirsh , noch von den Gesprächen des Bürgermeisters mit einer potentiellen Investmentgruppe , die Eigentum im Sodo District erworben hat , bis die Seattle Times im Dezember berichten wollte , dass die Stadt eine '' Möglichkeit '' prüft , ein NBA-Team nach Seattle zu bringen .	44:45	/organization/sports_league
Der Stadtrat wusste nichts von der Einstellung von Hirsh , noch von den Gesprächen des Bürgermeisters mit einer potentiellen Investmentgruppe , die Eigentum im Sodo District erworben hat , bis die Seattle Times im Dezember berichten wollte , dass die Stadt eine '' Möglichkeit '' prüft , ein NBA-Team nach Seattle zu bringen .	50:51	/location/city
'' Es wäre schön gewesen , früher davon zu erfahren , auch wenn ich verstehe , dass sie noch keinen festen Vorschlag haben '' , sagte Stadträtin Sally Clark .	26:29	/person/politician
McGinn sagte am Freitag , dass sein Büro im vergangenen Jahr von '' einer privaten Partei angesprochen wurde , die daran interessiert war , eine bedeutende Investition zu tätigen , um eine neue Arena in Seattle zu bauen . ''	0:1	/person
McGinn sagte am Freitag , dass sein Büro im vergangenen Jahr von '' einer privaten Partei angesprochen wurde , die daran interessiert war , eine bedeutende Investition zu tätigen , um eine neue Arena in Seattle zu bauen . ''	3:4	/time
McGinn sagte am Freitag , dass sein Büro im vergangenen Jahr von '' einer privaten Partei angesprochen wurde , die daran interessiert war , eine bedeutende Investition zu tätigen , um eine neue Arena in Seattle zu bauen . ''	35:36	/location/city
Die Times berichtete im Dezember auch , dass die Investmentgruppe von dem Hedge-Fonds-Manager Christopher Hansen aus San Francisco geleitet wird , der familiäre Bindungen nach Seattle hat .	0:2	/organization/company /news_agency
Die Times berichtete im Dezember auch , dass die Investmentgruppe von dem Hedge-Fonds-Manager Christopher Hansen aus San Francisco geleitet wird , der familiäre Bindungen nach Seattle hat .	4:5	/time
Die Times berichtete im Dezember auch , dass die Investmentgruppe von dem Hedge-Fonds-Manager Christopher Hansen aus San Francisco geleitet wird , der familiäre Bindungen nach Seattle hat .	16:18	/location/city /location/county
Die Times berichtete im Dezember auch , dass die Investmentgruppe von dem Hedge-Fonds-Manager Christopher Hansen aus San Francisco geleitet wird , der familiäre Bindungen nach Seattle hat .	13:15	/person
Die Times berichtete im Dezember auch , dass die Investmentgruppe von dem Hedge-Fonds-Manager Christopher Hansen aus San Francisco geleitet wird , der familiäre Bindungen nach Seattle hat .	25:26	/location/city
McGinn sagte , er habe ein internes Team der Stadt zusammengestellt , um den Vorschlag zu bewerten .	0:1	/person
Er sagte , er und das Team seien zu dem Schluss gekommen , dass zusätzliches Fachwissen gerechtfertigt sei , einschließlich der Einstellung von Hirsh .	23:24	/person
Die Stadt engagierte im September einen lokalen Anwalt für Anleihen , Hugh Spitzer , um sie in finanziellen und rechtlichen Fragen zu beraten , einschließlich der Initiative 91 , der 2006 von den Wählern angenommenen Initiative , die von der Stadt verlangt , dass sie eine Investitionsrendite für jede Sportstätte erwirtschaftet .	11:13	/person
Die Stadt engagierte im September einen lokalen Anwalt für Anleihen , Hugh Spitzer , um sie in finanziellen und rechtlichen Fragen zu beraten , einschließlich der Initiative 91 , der 2006 von den Wählern angenommenen Initiative , die von der Stadt verlangt , dass sie eine Investitionsrendite für jede Sportstätte erwirtschaftet .	4:5	/time
Die Stadt engagierte im September einen lokalen Anwalt für Anleihen , Hugh Spitzer , um sie in finanziellen und rechtlichen Fragen zu beraten , einschließlich der Initiative 91 , der 2006 von den Wählern angenommenen Initiative , die von der Stadt verlangt , dass sie eine Investitionsrendite für jede Sportstätte erwirtschaftet .	26:28	/written_work
Die Seattle Times forderte im Dezember Kopien der Beraterverträge gemäß dem staatlichen Public Records Act an .	0:3	/organization/company /news_agency
Die Seattle Times forderte im Dezember Kopien der Beraterverträge gemäß dem staatlichen Public Records Act an .	12:15	/law
Die Seattle Times forderte im Dezember Kopien der Beraterverträge gemäß dem staatlichen Public Records Act an .	5:6	/time
McGinn 's Büro sagte zunächst , die Dokumente würden nicht vor Februar freigegeben werden , aber änderte den Kurs und machte sie verfügbar Freitag .	0:1	/person
McGinn 's Büro sagte zunächst , die Dokumente würden nicht vor Februar freigegeben werden , aber änderte den Kurs und machte sie am Freitag verfügbar .	11:12	/time
McGinn 's Büro sagte zunächst , die Dokumente würden nicht vor Februar freigegeben werden , aber änderte den Kurs und machte sie am Freitag verfügbar .	23:24	/time
'' Meine Anweisung an die Mitarbeiter der Stadt und unsere Experten ist es , sich auf zwei Ziele zu konzentrieren : 1 -RRB- Ernsthaft zu erforschen und zu prüfen , die Möglichkeit , und 2 -RRB- Sicherstellen , dass die Steuerzahler und die Stadt Seattle geschützt sind , vor allem im Hinblick auf die öffentliche Richtung durch I-91 '' , sagte McGinn in einer per E-Mail Erklärung .	44:45	/location/city
'' Meine Anweisung an die Mitarbeiter der Stadt und unsere Experten ist es , sich auf zwei Ziele zu konzentrieren : 1 -RRB- Ernsthaft zu erforschen und zu prüfen , die Möglichkeit , und 2 -RRB- Sicherstellen , dass die Steuerzahler und die Stadt Seattle geschützt sind , vor allem im Hinblick auf die öffentliche Richtung durch I-91 '' , sagte McGinn in einer per E-Mail Erklärung .	57:58	/written_work
'' Meine Anweisung an die Mitarbeiter der Stadt und unsere Experten ist es , sich auf zwei Ziele zu konzentrieren : 1 -RRB- Ernsthaft zu erforschen und zu prüfen , die Möglichkeit , und 2 -RRB- Sicherstellen , dass die Steuerzahler und die Stadt Seattle geschützt sind , vor allem im Hinblick auf die öffentliche Richtung durch I-91 '' , sagte McGinn in einer per E-Mail Erklärung .	61:62	/person
McGinn wiederholte , dass die Stadt keinen konkreten Vorschlag erhalten hat .	0:1	/person
Wenn es das tut , sagte er , '' Beratung mit dem Stadtrat wird mein erster Schritt sein , um vorwärts zu kommen . ''	12:13	/government_agency
Clark sagte , sie schätze es , dass der Vertrag mit Hirsh den Schutz der finanziellen Interessen der Stadt und die Bewertung jedes Vorschlags beinhaltet .	0:1	/person
Clark sagte , sie schätze es , dass der Vertrag mit Hirsh den Schutz der finanziellen Interessen der Stadt und die Bewertung jedes Vorschlags beinhaltet .	11:12	/person
'' Wir wissen , dass die Sonics eine leere Arena verlassen haben .	6:7	/organization/sports_team
fragte Clark .	1:2	/person
Hirsh arbeitete für den ehemaligen Sonics-Besitzer Howard Schultz , als das Team überlegte , wie man die KeyArena finanziell rentabel machen könnte .	0:1	/person
Hirsh arbeitete für den ehemaligen Besitzer der Sonics Howard Schultz , als das Team überlegte , wie man die KeyArena finanziell rentabel machen könnte .	7:8	/organization/sports_team
Hirsh arbeitete für den ehemaligen Sonics-Besitzer Howard Schultz , als das Team überlegte , wie man die KeyArena finanziell rentabel machen könnte .	6:8	/person
Hirsh arbeitete für den ehemaligen Sonics-Besitzer Howard Schultz , als das Team überlegte , wie man die KeyArena finanziell rentabel machen könnte .	17:18	/building/sports_facility /location
Schultz verkaufte das Team im Jahr 2006 an Clay Bennett .	0:1	/person
Schultz verkaufte das Team im Jahr 2006 an Clay Bennett .	8:10	/person
Bennett sagte , dass die stadteigene Arena nicht über die nötige Ausstattung verfüge , um eine NBA-Franchise zu unterstützen und zog mit dem Team nach Oklahoma City , nachdem es nicht gelungen war , hier eine neue Arena zu finden .	0:1	/person
Bennett sagte , dass die stadteigene Arena nicht über die nötige Ausstattung verfüge , um eine NBA-Franchise zu unterstützen und zog mit dem Team nach Oklahoma City , nachdem es nicht gelungen war , hier eine neue Arena zu finden .	11:12	/organization/sports_league /organization/company
Bennett sagte , dass die stadteigene Arena nicht über die nötige Ausstattung verfüge , um eine NBA-Franchise zu unterstützen und zog mit dem Team nach Oklahoma City , nachdem es nicht gelungen war , hier eine neue Arena zu finden .	25:27	/location/city
'' Ich verstehe die Herausforderungen der KeyArena und die Wirtschaftlichkeit der NBA und NHL '' , sagte Hirsh am Freitag .	6:7	/building/sports_facility /location
'' Ich verstehe die Herausforderungen der KeyArena und die Wirtschaftlichkeit der NBA und NHL '' , sagte Hirsh am Freitag .	11:12	/organization/sports_league /organization/company
'' Ich verstehe die Herausforderungen der KeyArena und die Wirtschaftlichkeit der NBA und NHL '' , sagte Hirsh am Freitag .	13:14	/organization/sports_league /organization/company
'' Ich verstehe die Herausforderungen der KeyArena und die Wirtschaftlichkeit der NBA und NHL '' , sagte Hirsh am Freitag .	17:18	/person
'' Ich verstehe die Herausforderungen der KeyArena und die Wirtschaftlichkeit der NBA und NHL '' , sagte Hirsh am Freitag .	19:20	/time
Hirsh , geschäftsführender Gesellschafter von Stafford Sports in New Jersey , hat die San Antonio Spurs beim Bau ihrer neuen Arena , dem AT&T Center , beraten .	0:1	/person
Hirsh , geschäftsführender Gesellschafter von Stafford Sports in New Jersey , hat die San Antonio Spurs beim Bau ihrer neuen Arena , dem AT&T Center , beraten .	5:7	/organization
Hirsh , geschäftsführender Gesellschafter von Stafford Sports in New Jersey , hat die San Antonio Spurs beim Bau ihrer neuen Arena , dem AT&T Center , beraten .	8:10	/location/province
Hirsh , geschäftsführender Gesellschafter von Stafford Sports in New Jersey , hat die San Antonio Spurs beim Bau ihrer neuen Arena , dem AT&T Center , beraten .	13:16	/organization/sports_team
Hirsh , geschäftsführender Gesellschafter von Stafford Sports in New Jersey , hat die San Antonio Spurs beim Bau ihrer neuen Arena , dem AT&T Center , beraten .	23:25	/building/sports_facility /location
